Date/Time,ISS Latitude,ISS Longitude,MI_X (µT),MI_Y (µT),MI_Z (µT),Temperature (°C)
2021-04-22 15:15:08.327215,-9.08706211047703,5.081016570273389,1.5159931182861328,32.86682891845703,44.78772735595703,30.0609
2021-04-22 15:15:18.788756,-9.589011858807622,5.45039875011638,1.7654134035110474,32.770301818847656,44.5217399597168,30.0248
2021-04-22 15:15:29.278842,-10.140582931458354,5.858123477525706,2.074789047241211,32.83766174316406,44.41969299316406,30.0248
2021-04-22 15:15:39.759229,-10.6414611938629,6.2301322919913895,2.306628465652466,32.740177154541016,44.15947723388672,30.0248
2021-04-22 15:15:50.218311,-11.191786610763751,6.640911821507004,2.6475653648376465,32.7789421081543,43.73820114135742,29.9167
2021-04-22 15:16:00.697881,-11.691470443837192,7.01584907957933,2.9798662662506104,32.62910079956055,43.2898063659668,29.9527
2021-04-22 15:16:11.227461,-12.240413601204763,7.430017236696917,3.1927084922790527,32.58284378051758,43.06359100341797,29.9527
2021-04-22 15:16:21.708109,-12.73877664644745,7.808188589341244,3.405444860458374,32.39336395263672,42.78647994995117,29.9888
2021-04-22 15:16:32.198362,-13.286196671630108,8.226085175972011,3.5452158451080322,32.405540466308594,42.600826263427734,29.9527
2021-04-22 15:16:42.707701,-13.783110009221462,8.607803958116515,4.353856086730957,32.30421447753906,42.29376220703125,30.0068
2021-04-22 15:16:53.187467,-14.328862614472989,9.029776460134487,4.481438159942627,32.241737365722656,42.12229919433594,29.9708
2021-04-22 15:17:03.748774,-14.824193055724193,9.415359421801924,4.663493633270264,32.21293640136719,42.049076080322266,29.9347
2021-04-22 15:17:14.254166,-15.36813053820379,9.841762155270297,4.968896389007568,32.16036605834961,41.6790885925293,29.9888
2021-04-22 15:17:24.747389,-15.86173977178415,10.231536291767183,5.144686222076416,32.085750579833984,41.30099105834961,29.9888
2021-04-22 15:17:35.231905,-16.403706744688197,10.662731256711966,5.30015754699707,32.138572692871094,40.991851806640625,29.9888
2021-04-22 15:17:45.718161,-16.89545645926702,11.05702953976034,5.504404544830322,32.04387283325195,40.91962432861328,30.0789
2021-04-22 15:17:56.197791,-17.435295828244612,11.493387273944005,5.706368446350098,31.798974990844727,40.7060432434082,30.0068
2021-04-22 15:18:06.728003,-17.925035759660158,11.89255035922872,5.733983993530273,31.599674224853516,40.43648147583008,30.0068
2021-04-22 15:18:17.247629,-18.462583600171207,12.334450791923851,5.806421279907227,31.35011100769043,39.971832275390625,30.0789
2021-04-22 15:18:27.738281,-18.95016348426174,12.738828726639872,5.830654144287109,31.25732421875,39.824771881103516,29.9888
2021-04-22 15:18:38.228509,-19.485249041577,13.186660324855513,5.952657222747803,30.984600067138672,39.6307373046875,29.9708
2021-04-22 15:18:48.707978,-19.970511783991604,13.596611693934262,6.031010150909424,30.83970069885254,39.559425354003906,30.0068
2021-04-22 15:18:59.169620,-20.50295918073995,14.050774877510506,6.0610857009887695,30.758150100708008,39.47607421875,29.9708
2021-04-22 15:19:09.699185,-20.985740856938545,14.466666803619875,6.210316181182861,30.60071563720703,39.4756965637207,30.0068
2021-04-22 15:19:20.160597,-21.515367385559674,14.927569676359628,6.234536647796631,30.453975677490234,39.35795593261719,30.0248
2021-04-22 15:19:30.637748,-21.995498948360304,15.349779527451258,6.253005504608154,30.223522186279297,39.38075637817383,29.9167
2021-04-22 15:19:41.128304,-22.522111656010164,15.817845561083061,6.357334136962891,30.15114402770996,39.214271545410156,30.0429
2021-04-22 15:19:51.608786,-22.999413812947118,16.246760950392353,6.378827095031738,29.913137435913086,39.29531478881836,29.9347
2021-04-22 15:20:02.150604,-23.522816331687075,16.72242044683392,6.422987461090088,29.745668411254883,39.108314514160156,30.0248
2021-04-22 15:20:12.718071,-23.99710466765276,17.158440940427315,6.6531662940979,29.83379364013672,39.11518096923828,29.9167
2021-04-22 15:20:23.197763,-24.51708696916583,17.642137861974692,6.744177341461182,29.815994262695312,38.955562591552734,30.0609
2021-04-22 15:20:33.677620,-24.98817194641078,18.08566985610781,6.864027976989746,29.817729949951172,38.90751266479492,29.9527
2021-04-22 15:20:44.167760,-25.50451887973811,18.57786182543539,6.917386531829834,29.7860050201416,38.843204498291016,29.9347
2021-04-22 15:20:54.647689,-25.972195592587223,19.02932708428948,6.8781418800354,29.688369750976562,38.85060501098633,30.0068
2021-04-22 15:21:05.207429,-26.48467834639162,19.530478554260824,6.888676643371582,29.593252182006836,38.694190979003906,29.8986
2021-04-22 15:21:15.679961,-26.94873676652792,19.990307379753595,7.013787269592285,29.368183135986328,38.81214141845703,29.9347
2021-04-22 15:21:26.168451,-27.457121406830307,20.500901586252482,7.032172679901123,29.127195358276367,38.94736862182617,30.0248
2021-04-22 15:21:36.668761,-27.91734296820035,20.969534525585395,7.707884311676025,29.088058471679688,39.112247467041016,29.9527
2021-04-22 15:21:47.147517,-28.421380193096027,21.490061534684777,7.56118631362915,28.885896682739258,39.40337371826172,29.8986
2021-04-22 15:21:57.637703,-28.877530961720744,21.967954502984934,7.550336837768555,28.852935791015625,39.41225051879883,29.9167
2021-04-22 15:22:08.198501,-29.376961224021247,22.498919748683388,7.52573299407959,28.79297637939453,39.42279815673828,30.0248
2021-04-22 15:22:18.688519,-29.828802143279685,22.986532076172473,7.6016316413879395,28.772279739379883,39.27655029296875,29.9527
2021-04-22 15:22:29.178435,-30.323352235418213,23.528451237752332,7.539499759674072,28.73448944091797,39.311832427978516,29.9527
2021-04-22 15:22:39.649187,-30.770630588311082,24.02626103767225,7.699053764343262,28.68459701538086,39.2487907409668,29.9708
2021-04-22 15:22:50.148710,-31.260017057437082,24.579658332152317,7.801358222961426,28.734899520874023,39.300296783447266,29.9527
2021-04-22 15:23:00.647038,-31.702466466586753,25.08814713283955,7.7683515548706055,28.658931732177734,39.1919059753418,30.097
2021-04-22 15:23:11.177590,-32.18638878437674,25.65356214516425,7.875252723693848,28.533689498901367,39.278873443603516,29.9888
2021-04-22 15:23:21.639121,-32.62372921202724,26.173223427786333,7.921456813812256,28.47342872619629,39.3760986328125,29.9708
2021-04-22 15:23:32.118130,-33.101876604873986,26.75120086554198,7.92078161239624,28.656597137451172,39.52573776245117,29.9167
2021-04-22 15:23:42.578939,-33.53382118308018,27.28253323390832,8.126991271972656,28.563684463500977,39.56689453125,29.8626
2021-04-22 15:23:53.058607,-34.00586238680893,27.873626342417687,8.096168518066406,28.72378158569336,39.42997360229492,30.0248
2021-04-22 15:24:03.617770,-34.432100341963576,28.417136938074158,8.243412971496582,28.62234878540039,39.8316650390625,29.8986
2021-04-22 15:24:14.078621,-34.89769384711583,29.021907500396473,8.328441619873047,28.666685104370117,39.82443618774414,29.8806
2021-04-22 15:24:24.539467,-35.31790757542253,29.578106879983537,8.573210716247559,28.89116096496582,39.829105377197266,29.9347
2021-04-22 15:24:35.009776,-35.776691381972284,30.197116679178038,8.64411449432373,28.965312957763672,39.88676071166992,29.8265
2021-04-22 15:24:45.517444,-36.19054278906711,30.766518814430736,8.658708572387695,28.96898078918457,39.90408706665039,29.8626
2021-04-22 15:24:56.022483,-36.642141236610016,31.400333048651238,8.736745834350586,28.942079544067383,40.14083480834961,29.8986
2021-04-22 15:25:06.600752,-37.04928539793989,31.98345020375732,8.766284942626953,29.050893783569336,40.2528076171875,30.0068
2021-04-22 15:25:17.087633,-37.493298920409494,32.63263577870494,8.690618515014648,29.077091217041016,40.44044876098633,29.9527
2021-04-22 15:25:27.560550,-37.89336359066465,33.22997680275758,9.014851570129395,29.126832962036133,40.41155242919922,29.9888
2021-04-22 15:25:38.039686,-38.329385791805336,33.89508696375508,9.137923240661621,29.2307071685791,40.35236740112305,29.9347
2021-04-22 15:25:48.537453,-38.721988480392255,34.507160705847426,9.3307466506958,29.633024215698242,40.508243560791016,29.8626
2021-04-22 15:25:59.028429,-39.14958222809715,35.18874869821759,9.440648078918457,29.776256561279297,40.290626525878906,29.8445
2021-04-22 15:26:09.567742,-39.53432336894939,35.81604351687531,9.661765098571777,29.77553367614746,40.329246520996094,29.9167
2021-04-22 15:26:20.059492,-39.95304470092243,36.51464209537339,9.98178768157959,29.941728591918945,40.428218841552734,29.9708
2021-04-22 15:26:30.527691,-40.32950423740602,37.157639518932974,10.272711753845215,29.882488250732422,40.53414535522461,29.9888
2021-04-22 15:26:41.017450,-40.73888187059449,37.87376094774672,10.460307121276855,29.987226486206055,40.837677001953125,30.0429
2021-04-22 15:26:51.527525,-41.10662950079173,38.53291518378796,10.604702949523926,29.891910552978516,40.71341323852539,29.9708
2021-04-22 15:27:02.021375,-41.50617507666997,39.2670546516322,10.69839096069336,30.07496452331543,40.69140625,29.9167
2021-04-22 15:27:12.567505,-41.86476000809564,39.942796002072825,10.869904518127441,30.344030380249023,40.659324645996094,29.9167
2021-04-22 15:27:23.049674,-42.253971507759644,40.695404301432774,11.248684883117676,30.539100646972656,40.55962371826172,30.0068
2021-04-22 15:27:33.567586,-42.6029258724556,41.38812891724464,11.562285423278809,30.672367095947266,40.50960159301758,29.9527
2021-04-22 15:27:44.058002,-42.98127737133928,42.15962268965968,11.778803825378418,30.8978328704834,40.466976165771484,30.0068
2021-04-22 15:27:54.548445,-43.32011622587444,42.869692570868786,12.100905418395996,30.957706451416016,40.42997360229492,29.9888
2021-04-22 15:28:05.087787,-43.68707155412797,43.660437231459504,12.194406509399414,31.188596725463867,40.3137092590332,29.9347
2021-04-22 15:28:15.558712,-44.01529970978751,44.388156321483926,12.579717636108398,31.497905731201172,40.383888244628906,29.9167
2021-04-22 15:28:26.049191,-44.370302206993514,45.19845922876297,12.607096672058105,31.704599380493164,40.35964584350586,29.9888
2021-04-22 15:28:36.568074,-44.687403984495106,45.94407341441283,12.886727333068848,32.04716110229492,40.14263916015625,29.8986
2021-04-22 15:28:47.048084,-45.02988332985789,46.77417704009574,13.258854866027832,32.14340591430664,40.27429962158203,30.0248
2021-04-22 15:28:57.517641,-45.335343049919196,47.53787415157321,13.310691833496094,32.21900177001953,40.16678237915039,29.9347
